Country,City,AccentCity,Region,Population,Latitude,Longitude
af,laghman,Laghman,35,,34.531757,70.289729
af,lakhor,Lakhor,34,,34.846567,71.147398
af,lalasayni,Lalasayni,09,,33.848209,63.599854
af,la`l mohammad,La`l Mohammad,28,,32.778998,67.059934
af,landay karez,Landay Karez,29,,32.555851,68.363894
af,langarkhel,Langarkhel,18,,34.303455,69.799675
af,lar-galay,Lar-Galay,34,,35.060633,71.233646
af,lashkar rah,Lashkar Rah,05,,34.446373,66.723595
af,laywan,Laywan,13,,34.612729,69.726236
af,liday,Liday,08,,33.197222,68.052222
af,loka-i-khwajak,Loka-i-Khwajak,09,,34.526367,65.108076
af,lowhan,Lowhan,18,,34.464579,70.526756
af,loy jomat,Loy Jomat,14,,34.84095,69.70314
af,luchakan,Luchakan,13,,34.740924,69.144543
af,lurcheh,Lurcheh,05,,34.68188,66.90069
af,l'vargir'yan,L'vargir'yan,10,,32.733622,65.078793
af,lwar kariz,Lwar Kariz,39,,33.102769,66.218525
af,machpana,Machpana,34,,35.218477,71.554643
af,madraseh,Madraseh,41,,33.431887,65.818599
af,mahd hoseyn,Mahd Hoseyn,19,,30.9695,61.9161
af,maidan kelay,Maidan Kelay,28,,32.412171,66.739565
af,makkam,Makkam,36,,33.762455,69.799385
af,malekar,Malekar,14,,35.093398,69.481768
af,mali khel,Mali Khel,27,,34.191667,68.685833
af,malla,Malla,02,,35.579494,63.636149
af,mamakheyl,Mamakheyl,18,,34.505222,70.717843
af,manay,Manay,17,,34.083889,69.293889
af,mandzhadar,Mandzhadar,42,,35.43207,69.668838
af,mangow kheyl,Mangow Kheyl,17,,33.678333,68.896944
af,mano,Mano,10,,32.776622,65.162349
af,maraw kot,Maraw Kot,29,,32.648926,69.240712
af,margha,Margha,41,,33.81394,65.553562
af,markazi kusa,Markazi Kusa,08,,33.280884,67.888168
af,maru,Maru,29,,32.270902,68.145225
af,mashiray,Mashiray,29,,32.768333,69.315278
af,mastakowl,Mastakowl,28,,32.434754,67.280566
af,mawrozkhel,Mawrozkhel,36,,33.648834,69.319328
af,mayobkalay,Mayobkalay,37,,33.254601,69.847726
af,mazra`ah-ye `abbas,Mazra`ah-ye `Abbas,23,,31.697981,65.694781
af,menahdeh,Menahdeh,09,,34.447775,66.358263
af,merzagul kala,Merzagul Kala,37,,33.377379,70.032515
af,meydan,Meydan,28,,32.412171,66.739565
af,mian deh,Mian Deh,26,,36.232398,69.926601
af,mian ruday,Mian Ruday,10,,32.041624,64.825169
af,mina,Mina,28,,32.024158,68.007568
af,miraga,Miraga,28,,32.630391,67.237565
af,miralzi,Miralzi,10,,31.639121,64.547835
af,mir gholam-e mianeh,Mir Gholam-e Mianeh,41,,33.633368,66.828762
af,mirkheyl',Mirkheyl',08,,33.693056,68.266389
af,mirza `abdullah khan,Mirza `Abdullah Khan,28,,32.777322,67.273013
af,mirza sayyid muhammad,Mirza Sayyid Muhammad,19,,31.067778,61.876944
af,mo`awen,Mo`awen,19,,31.099444,61.8575
af,mohabbat kalay,Mohabbat Kalay,18,,34.132355,70.695114
af,mohammad ghows kalay,Mohammad Ghows Kalay,23,,31.472482,65.782245
af,mohammad ya`qub kalacha,Mohammad Ya`qub Kalacha,23,,31.734128,65.722782
af,mohmand darah,Mohmand Darah,18,,34.255341,70.86573
af,molgani,Molgani,01,,36.804893,70.374807
af,molla marghozar kalay,Molla Marghozar Kalay,23,,31.341858,67.062169
af,monareh sofla,Monareh Sofla,09,,34.728817,66.098233
af,morghcheh-ye bala,Morghcheh-ye Bala,11,,34.351173,63.141762
af,mowgabad,Mowgabad,11,,34.320305,62.050789
af,mughul qeslaq,Mughul Qeslaq,26,,37.333733,69.528667
af,muhammad hosayn,Muhammad Hosayn,19,,31.187778,61.853333
af,muhmand,Muhmand,08,,33.612881,68.183914
af,mukhammedkhasan,Mukhammedkhasan,29,,32.810656,68.471188
af,mulgani,Mulgani,01,,36.804893,70.374807
af,mulla faizo kelay,Mulla Faizo Kelay,28,,32.198024,66.687182
af,mulla khel,Mulla Khel,24,,36.751762,69.043045
af,mulla sherdel,Mulla Sherdel,19,,31.054444,61.855278
af,mundah,Mundah,41,,34.163738,66.461926
af,murcakhel,Murcakhel,35,,34.794559,70.096512
af,muri khel,Muri Khel,37,,33.306851,69.805721
af,musakhel,Musakhel,08,,33.131447,68.085197
af,mushakay,Mushakay,08,,33.2375,68.211111
af,mutah,Mutah,10,,32.529928,64.48736
af,myana gandab,Myana Gandab,08,,33.510857,68.184837
af,nad `ali,Nad `Ali,10,,31.642864,64.23982
af,nahala,Nahala,09,,34.126455,63.831917
af,najuy,Najuy,23,,31.610925,65.974767
af,nalah,Nalah,27,,34.065,68.513889
af,nando,Nando,36,,33.363197,68.951767
af,naray kelay,Naray K�lay,28,,32.817852,67.066543
af,nar,Nar,23,,31.612457,65.557092
af,naso khel,Naso Khel,08,,33.341389,68.460833
af,naudekh,Naudekh,10,,31.672167,64.634519
af,navabad,Navabad,08,,32.828728,67.768623
af,navekala,Navekala,41,,34.288749,66.342492
af,navvab,Navvab,19,,30.923611,61.859722
af,nawa-i-sahi,Nawa-i-Sahi,27,,34.453889,67.311389
af,naw daraz,Naw Daraz,05,,34.796389,67.954722
af,nawe kalay,Nawe Kalay,37,,33.348663,69.936241
af,naw-e sum,Naw-e Sum,05,,34.600339,66.798935
af,nawqal`a,Nawqal`a,27,,34.26856,68.022069
af,nayak,Nayak,03,,35.135886,68.195446
af,nayk,Nayk,03,,35.135886,68.195446
af,nazar kheyl,Nazar Kheyl,08,,32.80145,67.746486
af,neknazar kalay,Neknazar Kalay,28,,31.931255,66.891159
af,newi kot,Newi Kot,37,,33.31,69.692222
af,nikazi,Nikazi,10,,31.770771,64.475421
af,nishpal,Nishpal,38,,35.192917,70.198563
af,norma chinah,Norma Chinah,14,,34.880377,69.706804
af,nowchahbolagh,Nowchahbolagh,05,,34.456944,67.1625
af,nowkar kheyl,Nowkar Kheyl,23,,31.542426,64.887879
af,now shayr,Now Shayr,09,,33.25744,64.203276
af,nura khan kelay,Nura Khan Kelay,28,,32.646767,66.781356
af,nurza'i,Nurza'i,11,,35.08267,62.315187
af,obeh karam,Obeh Karam,08,,34.068911,68.043028
af,`olume sufla,`Olume Sufla,28,,32.948929,67.336657
af,`omar,`Omar,18,,34.69228,70.607315
af,ortaleq,Ortaleq,32,,35.608111,67.593918
af,owbey,Owbey,11,,34.369722,63.176389
af,ozbak kheyl,Ozbak Kheyl,17,,33.925,68.972778
af,padsakhan kalay,Padsakhan Kalay,29,,32.227359,68.238711
af,pain-kalay,Pain-Kalay,23,,31.945932,66.014039
af,pakhe khola,Pakhe Khola,29,,32.828611,69.312778
af,palo,Palo,30,,36.659574,66.780762
af,pandzhigal',Pandzhigal',34,,34.9679,71.051662
af,pan kelah jonubi,Pan Kelah Jonubi,10,,32.020794,64.825408
af,pari kham,Pari Kham,01,,37.892132,70.258682
af,parwan,Parwan,11,,34.497635,62.20681
af,pas-e qarkh,Pas-e Qarkh,08,,34.094273,67.535943
af,pashtan,Pashtan,11,,34.389036,62.432041
af,patabad two,Patabad Two,07,,35.927601,64.552768
af,pawat,Pawat,42,,35.428888,69.740687
af,pa-ye dehak,Pa-ye Dehak,33,,35.629574,65.653419
af,paygholah,Paygholah,33,,35.417724,66.332732
af,pay kotal,Pay Kotal,05,,34.76254,67.678028
af,paysai,Paysai,26,,37.443141,69.779022
af,pazek,Pazek,26,,36.180439,70.155522
af,pese puza,Pese Puza,05,,34.757685,66.777957
af,petau,Petau,40,,34.734604,69.469284
af,pichlarah,Pichlarah,17,,34.12,69.498334
af,pir-e sultan,Pir-e Sultan,40,,34.810542,68.6626
af,pirzadahha,Pirzadahha,08,,33.511944,68.437222
af,pitav,Pitav,26,,36.194252,70.09056
af,pol-e baluli,Pol-e Baluli,18,,34.32,69.965556
af,poshteh-ye goli,Poshteh-ye Goli,05,,34.523333,67.143889
af,prangchauda,Prangchauda,23,,31.152596,66.427253
af,pul-i-khisti,Pul-i-Khisti,02,,35.077311,63.940026
af,purshay,Purshay,28,,31.954141,67.884956
af,pushti-nakhar,Pushti-Nakhar,03,,36.112459,68.702893
af,put wal,Put Wal,08,,33.064568,68.229271
af,qabil dal,Qabil Dal,08,,33.715556,68.3875
af,qadir khel,Qadir Khel,18,,34.276272,69.604553
af,qal`a ade,Qal`a Ade,13,,34.580838,68.986854
af,qalacheh,Qalacheh,14,,35.080818,69.711571
af,qal`ahchah,Qal`ahchah,30,,36.780626,66.877534
af,qal`ah-ye ahangar,Qal`ah-ye Ahangar,27,,34.351667,68.835
af,qal`ah-ye barat,Qal`ah-ye Barat,13,,34.444087,69.077809
af,qal`ah-ye ghulam sakhi,Qal`ah-ye Ghulam Sakhi,06,,32.374886,62.152641
af,qal`ah-ye jalah,Qal`ah-ye Jalah,40,,34.909737,69.479149
af,qal`ah-ye lalay,Qal`ah-ye Lalay,13,,34.693056,68.986944
af,qal`ah-ye muhammad `omar,Qal`ah-ye Muhammad `Omar,13,,34.492531,69.303116
af,qal`ah-ye pacha lala,Qal`ah-ye Pacha Lala,35,,34.516145,70.293067
af,qal`ah-ye salih,Qal`ah-ye Salih,14,,34.893742,69.639267
af,qal`ah-ye surkh,Qal`ah-ye Surkh,27,,34.030556,68.363889
af,qal`a-i-aka,Qal`a-i-Aka,08,,33.202087,67.83078
af,qal`a-i-ghighonak,Qal`a-i-Ghighonak,09,,34.665958,66.200386
af,qala-i-kof,Qala-i-Kof,01,,38.041189,70.472982
af,qal`a-i-naw,Qal`a-i-Naw,13,,34.496667,68.902222
af,qal`a-i-sarif,Qal`a-i-Sarif,11,,34.353573,62.061314
af,qala jangi,Qala Jangi,13,,34.712698,69.054736
af,qal`a mulla ghazi,Qal`a Mulla Ghazi,08,,33.679722,68.490556
af,qal`a pati,Qal`a Pati,27,,34.471667,68.777778
af,qal`a sawz,Qal`a Sawz,27,,34.697542,68.251282
af,qala-ye sukhteh,Qala-ye Sukhteh,05,,34.301944,66.771667
af,qal`eh khaneh,Qal`eh Khaneh,06,,33.157565,64.055917
af,qal`eh shahar,Qal`eh Shahar,33,,35.547291,65.567604
af,qal`eh-ye arial,Qal`eh-ye Arial,36,,33.60231,69.223734
af,qal`eh-ye fath,Qal`eh-ye Fath,19,,30.571741,61.839375
af,qal`eh-ye hoseyn,Qal`eh-ye Hoseyn,35,,34.733727,70.131889
af,qal`eh-ye kolahsefid,Qal`eh-ye Kolahsefid,13,,34.554305,69.202218
af,qal`eh-ye molla hasan,Qal`eh-ye Molla Hasan,17,,34.049167,69.026389
af,qal`eh-ye pareh,Qal`eh-ye Pareh,05,,34.515222,66.904841
af,qal`eh-ye sayedan,Qal`eh-ye Sayedan,17,,34.062967,69.025816
af,qal`eh-ye vakil,Qal`eh-ye Vakil,02,,34.859701,63.745252
af,qambar,Qambar,08,,33.106892,67.438121
af,qarabaghi rabat,Qarabaghi Rabat,40,,34.91375,69.1754
af,qarah khowal,Qarah Khowal,03,,35.751011,68.496836
af,qaravol tappeh,Qaravol Tappeh,24,,36.743072,68.850057
af,qareh-ye seh chah,Qareh-ye Seh Chah,06,,32.457774,61.510294
af,qartorak,Qartorak,05,,34.23786,67.22572
af,qaryah-ye dasht,Qaryah-ye Dasht,27,,34.513333,67.82
af,qaryah-ye khulah chak,Qaryah-ye Khulah Chak,11,,32.982185,62.122814
af,qaryah-ye palangan,Qaryah-ye Palangan,06,,32.780726,63.928498
af,qaryah-ye zarwaji,Qaryah-ye Zarwaji,10,,32.484703,64.208037
af,qarya-i-gulbun,Qarya-i-Gulbun,06,,33.180901,63.176655
af,qarya-i-mohammad rafiq,Qarya-i-Mohammad Rafiq,29,,32.935467,69.188324
af,qarya-i-tajbin,Qarya-i-Tajbin,06,,32.967385,64.327339
af,qaryeh-ye amir,Qaryeh-ye Amir,06,,31.706457,61.64183
af,qaryeh-ye gozar gazak,Qaryeh-ye Gozar Gazak,06,,32.833056,63.043611
af,qaryeh-ye mirawi,Qaryeh-ye Mirawi,06,,33.164552,63.56966
af,qaryeh-ye sar fulad,Qaryeh-ye Sar Fulad,10,,32.341349,64.054751
af,qasem kala,Qasem Kala,29,,32.910478,68.584958
af,qasim bek,Qasim Bek,09,,34.49102,66.597824
af,qaymaqistan,Qaymaqistan,26,,37.400488,70.003049
af,qeleshli,Qeleshli,07,,35.798056,64.519722
af,qeshlaq-e seyyed a`zam,Qeshlaq-e Seyyed A`zam,33,,36.118984,65.718277
af,qeslaque sare zeghanda,Qeslaque Sare Zeghanda,02,,34.959881,64.174908
af,qishlaq-e `abdurrahman,Qishlaq-e `Abdurrahman,09,,34.300565,65.156072
af,qismabad kharabe,Qismabad Kharabe,06,,32.182427,63.073646
af,qodusabad,Qodusabad,11,,34.65914,61.104449
af,qol-e darah-ye sar,Qol-e Darah-ye Sar,27,,34.548229,68.629775
af,qol-e ni`mat,Qol-e Ni`mat,13,,34.737707,69.00834
af,qolsolmeh,Qolsolmeh,27,,34.293389,67.691137
af,qosh kham,Qosh Kham,01,,36.974516,70.397338
af,qowl-e bed,Qowl-e Bed,08,,33.171668,67.017033
af,qowlyakhi-ye pa'in,Qowlyakhi-ye Pa'in,08,,33.356024,67.375036
af,quduq qishlaq,Quduq Qishlaq,26,,36.879963,69.316574
af,qurah,Qurah,08,,34.02399,67.642494
af,quts-e `ulya,Quts-e `Ulya,09,,34.614214,65.403002
af,rabat-e sorkhak,Rabat-e Sorkhak,06,,32.003613,61.596916
af,rabokhel,Rabokhel,08,,32.814491,67.80529
af,rah-est,Rah-est,40,,34.925676,69.111564
af,rajim shah,Rajim Shah,29,,32.589563,69.282019
af,ranatazzay,Ranatazzay,29,,32.767517,69.013855
af,rashid,Rashid,28,,31.514979,67.521471
af,ray darrah,Ray Darrah,01,,37.702894,70.468313
af,razvaliny dakhani-rabadu,Razvaliny Dakhani-Rabadu,27,,34.389722,67.558333
af,rega,Rega,11,,34.405468,63.069725
af,rigi,Rigi,06,,32.304081,61.617786
af,robat-e pa'in,Robat-e Pa'in,30,,36.611078,66.937789
af,rosan abad,Rosan Abad,10,,32.539349,64.913714
af,rud,Rud,01,,36.649167,71.388056
af,ruyanzar,Ruyanzar,01,,37.833346,70.427423
af,sabozi,Sabozi,23,,30.183757,66.105421
af,sabzjoy,Sabzjoy,05,,34.171389,66.917778
af,s`adat wal,S`adat Wal,29,,32.892605,68.799187
af,sado,Sado,08,,33.338056,68.379722
af,safarval',Safarval',08,,33.123363,68.325165
af,safeddiwar,Safeddiwar,27,,34.475833,67.882778
af,saghawah,Saghawah,09,,34.001187,65.469747
af,sahebzadagano kalay,Sahebzadagano Kalay,13,,34.606382,69.730006
af,sahi,Sahi,08,,33.628779,68.712491
af,sahre naw,Sahre Naw,02,,35.075924,64.594627
af,saidshakhkheyl',Saidshakhkheyl',27,,34.446667,68.746667
af,sakhe pa'ine kanesk,Sakhe Pa'ine Kanesk,06,,32.539768,62.325565
af,saksuleyman,Saksuleyman,11,,34.397694,62.12413
af,salangi,Salangi,03,,35.943769,68.994011
af,salih ud din kelay,Salih ud Din Kelay,37,,33.301886,69.808204
af,samaheh-ye zaghand,Samaheh-ye Zaghand,09,,34.342011,64.841431
af,samaram,Samaram,35,,34.741631,70.120575
af,samtal,Samtal,34,,35.021126,70.720131
af,sangab bandi,Sangab Bandi,02,,34.87407,63.073847
af,sang bur,Sang Bur,23,,31.775121,64.879212
af,sang-e shandah,Sang-e Shandah,41,,33.688157,65.810202
af,sangi-zaida,Sangi-Zaida,08,,33.398889,68.1325
af,sangtagak,Sangtagak,05,,34.428889,67.057222
af,saqaveh,Saqaveh,09,,34.498889,66.278066
af,saran,Saran,01,,37.290677,70.482163
af,saray sang,Saray Sang,26,,36.763892,69.504876
af,sar bulaq,Sar Bulaq,27,,34.591111,67.39
af,sar darrah,Sar Darrah,27,,34.406389,68.666111
af,sar-e asya,Sar-e Asya,11,,34.257917,62.979388
af,sar-e dasht,Sar-e Dasht,01,,37.641706,70.536051
af,sar-e is koh,Sar-e Is Koh,41,,33.889975,67.179897
af,sar-e kushk,Sar-e Kushk,09,,34.551403,66.296501
af,sar-e pori,Sar-e Pori,27,,34.365278,68.461667
af,sar-e safayd kotal,Sar-e Safayd Kotal,32,,35.999263,67.270561
af,sare tala khalil,Sare Tala Khalil,27,,34.539722,67.892222
af,sare yakhdan,Sare Yakhdan,13,,34.594232,68.946897
af,sari-akhangaran,Sari-Akhangaran,05,,34.696667,67.907778
af,sari-isfaur,Sari-Isfaur,09,,33.353074,64.207612
af,sari-shakarki,Sari-Shakarki,09,,34.475806,66.323409
af,sar kala-ye junubi,Sar Kala-ye Junubi,39,,32.543441,66.117337
af,sarkochah,Sarkochah,11,,34.374271,63.184406
af,sar pishani,Sar Pishani,01,,36.916787,70.28238
af,sar rostaq,Sar Rostaq,26,,37.107925,69.908826
af,sar tikchah,Sar Tikchah,40,,35.240438,69.219932
af,sasgaw,Sasgaw,27,,33.738889,68.542222
af,sauzmangal',Sauzmangal',05,,34.478691,66.803558
af,sawzdarakht,Sawzdarakht,27,,34.378611,67.992778
af,saydjan kala,Saydjan Kala,23,,31.604992,65.819333
af,sayesta bare,Sayesta Bare,18,,34.238889,71.089167
af,sayrak rustam,Sayrak Rustam,05,,34.603968,66.883576
af,sayyid khel,Sayyid Khel,27,,34.462222,68.732778
af,sedyeh,Sedyeh,01,,38.318147,70.839054
af,seh aw,Seh Aw,18,,34.281479,69.831055
af,seh qal`ah,Seh Qal`ah,13,,34.625778,69.397264
af,sekh-i-kalan,Sekh-i-Kalan,01,,36.857052,70.492715
af,semace,Semace,18,,34.23576,70.29995
af,sepahikhel,Sepahikhel,36,,33.575371,69.36557
af,serestan,Serestan,39,,32.755523,65.257036
af,serullah,Serullah,13,,34.298611,69.396667
af,seyidan,Seyidan,08,,32.943591,67.524795
af,seyyedha,Seyyedha,24,,36.507916,69.095985
af,shab maqsud,Shab Maqsud,23,,31.984801,65.473604
af,shadmukhammed,Shadmukhammed,05,,34.416309,66.784073
af,shah alam kheyl,Shah Alam Kheyl,28,,31.975164,67.373968
af,shahgul,Shahgul,19,,31.156111,61.855834
af,shah khvajeh,Shah Khvajeh,08,,33.132286,67.61985
af,shahrag,Shahrag,09,,34.107375,64.305199
af,shahr,Shahr,10,,32.357603,64.993501
af,shakardarah,Shakardarah,13,,34.686162,69.008048
af,shakhchala,Shakhchala,23,,31.694607,65.691972
af,shakhmukhammed-kalay,Shakhmukhammed-Kalay,36,,33.95126,69.685104
af,shalah tik,Shalah Tik,35,,34.602019,70.237864
af,shamali-kash,Shamali-Kash,08,,33.311673,67.941218
af,shamnah sar,Shamnah Sar,28,,32.594541,66.660296
af,shaneyeh,Shaneyeh,27,,34.252725,67.757946
af,sharif kalay,Sharif Kalay,36,,33.966755,69.80439
af,sharshar,Sharshar,26,,37.494876,69.752223
af,shaturi junubi,Shaturi Junubi,29,,32.716467,68.296565
af,shaydukan,Shaydukan,01,,36.569746,70.242504
af,shaykhu kala,Shaykhu Kala,08,,32.961922,68.265068
af,shayr kala,Shayr Kala,41,,33.399148,66.800986
af,shehr qaleh,Shehr Qaleh,02,,34.987351,63.128911
af,shelayi-mukhammedgul',Shelayi-Mukhammedgul',28,,31.887972,67.112747
af,sherani menah,Sherani Menah,29,,32.086667,69.038333
af,sherpur,Sherpur,13,,34.537373,69.176194
af,sheykha-bar,Sheykha-Bar,08,,32.960964,68.270592
af,sheykh nurwal,Sheykh Nurwal,36,,33.446735,69.109802
af,shigi,Shigi,18,,34.536831,70.559296
af,shingar abi,Shingar Abi,26,,36.626049,69.382652
af,shinvari,Shinvari,13,,34.57795,69.495905
af,shiray,Shiray,08,,33.681389,68.009722
af,shirkhan,Shirkhan,27,,34.468333,68.680278
af,shiw qowl,Shiw Qowl,27,,34.538889,67.805
af,shomalak,Shomalak,30,,36.070295,67.101676
af,shorai'i,Shorai'i,19,,31.2454,61.8335
af,shorow,Shorow,28,,32.068414,66.920647
af,shpulah,Shpulah,18,,34.189735,70.472366
af,shur abi,Shur Abi,30,,35.816689,66.776952
af,shurtoghay,Shurtoghay,09,,33.661203,64.767423
af,siah chob,Siah Chob,13,,34.409444,68.996667
af,siahkhagik,Siahkhagik,09,,34.551038,66.537287
af,siah nawer,Siah Nawer,41,,33.934289,66.339874
af,siah tal,Siah Tal,30,,35.854532,66.790969
af,siakhnavur,Siakhnavur,41,,34.006289,66.443775
af,sih ganah,Sih Ganah,29,,32.922774,68.519308
af,simin jaw,Simin Jaw,01,,37.286164,70.430626
af,singari,Singari,35,,34.739722,70.298611
af,sinya,Sinya,30,,35.88666,66.764802
af,siryak,Siryak,10,,32.663643,64.965556
af,skechah,Skechah,28,,32.434738,66.854759
af,sokhreh-ye arbab majnun,Sokhreh-ye Arbab Majnun,02,,35.418781,63.393939
af,sola-i-jonubi,Sola-i-Jonubi,39,,32.614611,65.933866
af,somarah-ye mulla hosayn,Somarah-ye Mulla Hosayn,05,,34.786389,67.898611
af,sorawja,Sorawja,06,,33.33198,63.278685
af,sorkhdeh,Sorkhdeh,08,,33.72871,67.719465
af,sork kheyl,Sork Kheyl,29,,33.151111,68.792778
af,sowmowch,Sowmowch,08,,34.028664,67.51625
af,sperah,Sperah,28,,32.581114,67.052982
af,spina tizha,Spina Tizha,13,,34.28788,69.565537
af,spinsari,Spinsari,36,,33.418625,69.041183
af,srakala,Srakala,08,,33.635593,68.743286
af,stara-mana,Stara-Mana,37,,33.111284,69.648593
af,sufi daro,Sufi Daro,19,,31.10934,61.842606
af,sukhteh qal`eh,Sukhteh Qal`eh,33,,36.027722,66.108995
af,sultanay,Sultanay,29,,32.98115,69.229042
af,sumsum,Sumsum,02,,35.074698,64.221461
af,sur dag,Sur Dag,18,,34.318359,70.210411
af,sur karez,Sur Karez,23,,31.201734,66.470118
af,surkhanak,Surkhanak,41,,34.152157,66.21531
af,surkhha khel,Surkhha Khel,13,,34.786192,69.026837
af,surkhnau,Surkhnau,09,,33.478909,64.68285
af,surkhun,Surkhun,11,,33.416157,62.612835
af,suskan,Suskan,01,,36.775329,70.377601
af,syah goli,Syah Goli,05,,34.499313,66.816925
af,syah sang,Syah Sang,23,,32.169204,65.496637
af,tabiban,Tabiban,36,,33.532372,69.075676
af,tagab-e yari,Tagab-e Yari,11,,34.449182,63.286703
af,taghan,Taghan,28,,31.893859,66.496715
af,tah khami jawaja,Tah Khami Jawaja,09,,33.82545,63.890236
af,tajikano kelay,Tajikano Kelay,03,,35.995217,68.593896
af,takha'i,Takha'i,23,,31.594695,66.994801
af,takht-e adraskan,Takht-e Adraskan,11,,33.624962,62.249771
af,takya ziarat-e kalay,Takya Ziarat-e Kalay,18,,34.304512,70.791656
af,taleb koshteh-ye `olya,Taleb Koshteh-ye `Olya,09,,34.638561,66.387794
af,tal lij,Tal Lij,09,,35.161659,64.921562
af,tana-i-shor shorak,Tana-i-Shor Shorak,30,,36.784167,66.746667
af,tangi awmazar,Tangi Awmazar,06,,33.309248,63.781348
af,tang,Tang,17,,34.196102,69.76754
af,tappeh-ye mazar,Tappeh-ye Mazar,09,,34.45534,66.417604
af,taran,Taran,18,,34.488979,70.585633
af,tar-kkham,Tar-Kkham,18,,34.130983,71.082021
af,tashlegh,Tashlegh,27,,34.35,68.698889
af,tavakhana,Tavakhana,05,,34.713751,66.913835
af,taybaghca,Taybaghca,41,,33.771458,66.369352
af,taynah qal`eh-ye,Taynah Qal`eh-ye,27,,34.271552,67.853732
af,tekay,T�kay,37,,33.646601,70.121074
af,tergiran,Tergiran,01,,36.693447,71.14768
af,tibu,Tibu,08,,33.829422,67.531524
af,tirkhadzhay,Tirkhadzhay,37,,33.623611,69.696111
af,togh-darah,Togh-Darah,01,,37.082519,70.311607
af,topchi,Topchi,05,,34.816667,67.946111
af,tora wri,Tora Wri,29,,32.8325,69.311111
af,torkheyl',Torkheyl',27,,34.412222,68.811944
af,towdeh,Towdeh,11,,34.148134,62.57909
af,toy gah,Toy Gah,27,,34.236356,68.485973
af,tsaperi,Tsaperi,13,,34.317863,69.608643
af,tsundzai,Tsundzai,37,,33.111002,69.701216
af,tulukhan,Tulukhan,23,,31.462847,65.325294
af,turi kheyl,Turi Kheyl,29,,33.175014,69.247335
af,tutamdara,Tutamdara,40,,35.081332,69.194313
af,ud khel,Ud Khel,13,,34.630349,69.680288
af,`ulyad,`Ulyad,27,,34.506944,67.740833
af,urchow,Urchow,01,,38.19031,70.582686
af,ushunkan alik,Ushunkan Alik,34,,34.74733,70.710159
af,uybulaq,Uybulaq,32,,35.674168,67.077219
af,valeyj,Valeyj,01,,36.923889,71.4825
af,vasati cheghnay,Vasati Cheghnay,23,,31.752916,66.520723
af,vilayatkul',Vilayatkul',27,,34.269382,67.516161
af,vurgash,Vurgash,05,,34.7175,67.843889
af,waja,Waja,05,,34.010984,67.157449
af,walik darah,Walik Darah,01,,37.642016,70.654739
af,warchaghu,Warchaghu,08,,33.287172,67.326552
af,warya,Warya,06,,32.797577,62.726444
af,wazah,Wazah,36,,33.365112,69.434532
af,wekha,Wekha,01,,37.27475,70.445451
af,wolah,Wolah,13,,34.580993,69.727169
af,wotapur,Wotapur,18,,34.422465,70.322494
af,wulk-e bala,Wulk-e Bala,01,,37.371321,70.410314
af,wutah pur,Wutah Pur,18,,34.422465,70.322494
af,yaka tut,Yaka Tut,03,,36.200985,68.82296
af,yakka tut,Yakka Tut,24,,37.171366,69.06196
af,yangi kala,Yangi Kala,26,,37.465724,69.611313
af,yar mohammad kalay,Yar Mohammad Kalay,10,,31.242185,64.216582
af,yaylaq-e ghul jato,Yaylaq-e Ghul Jato,40,,34.865173,68.694104
af,yonus pandarreh,Yonus Pandarreh,01,,37.384112,70.467832
af,zabrak,Zabrak,33,,35.397241,66.273586
af,zakar khel,Zakar Khel,37,,33.259444,70.205278
af,zami kelay,Zami Kelay,28,,31.765624,67.328675
af,zangibay,Zangibay,27,,34.576424,68.170139
af,zarak,Zarak,23,,31.78988,65.262045
af,zard golak,Zard Golak,41,,33.909722,66.630278
af,zargarak,Zargarak,09,,33.499422,64.024503
af,zarkharid,Zarkharid,27,,34.509881,68.238261
af,zaulakai,Zaulakai,30,,36.718282,66.866917
af,zayr-e kotal,Zayr-e Kotal,40,,34.850278,68.444167
af,zere ghar,Zere Ghar,05,,34.990088,66.607903
af,zhirah ghundey,Zhirah Ghundey,18,,34.484517,70.934389
af,zilargak,Zilargak,11,,33.580619,62.808601
af,ziri,Ziri,37,,33.330457,69.877057
af,zor khalatah,Zor Khalatah,29,,32.872228,68.549638
af,zulma abad,Zulma Abad,07,,35.97344,64.738492
ag,betty's hope,Betty's Hope,07,,17.0666667,-61.7333333
ag,newfield village,Newfield Village,08,,17.0333333,-61.7333333
ai,south hill village,South Hill Village,00,,18.1833333,-63.0833333
al,aliko,Aliko,51,,39.8586111,20.0791667
al,arapaj e poshteme,Arapaj e Posht�me,41,,41.6413889,20.3666667
al,arrez e vogel,Arr�z e Vog�l,45,,40.42,20.0544444
al,baciova,Baciova,44,,40.6833333,19.4286111
al,ballai i ri,Ballai i Ri,42,,41.1,19.5333333
al,barbullinje,Barbullinj�,44,,40.8797222,19.7697222
al,batheze,Bath�z�,43,,41.0591667,20.07
